sic8,is_1to1_NAICS,Description,Baseline_Subindustry,Division,span_warn,Crosslisting,L1,L2,L3,L4,NAICS_Suggestion,METRO_ACS0812,NAICS,Notes,Baseline_Type,SIC4,SIC2,bundle_rep,flag____,strong,exists,misuse_warn,disfavored_warn,dubious_warn,ambiguous_warn
26790506,N,"Novelties, paper: made from purchased material","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790600,N,"Telegraph, teletype, and adding machine paper","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
27520103,N,Photolithographic printing,"",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
26790602,N,"Telegraph tape, paper: made from purchased materia","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790603,N,"Teletypewriter paper, rolls with carbon","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790700,N,"Building, insulating, and packaging paper","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790701,N,"Building paper, laminated: made from purchased mat","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790702,N,Corrugated paper: made from purchased material,"",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790703,N,"Excelsior, paper: made from purchased paper","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790704,N,"Insulating paper: batts, fills, and blankets","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790705,N,"Wall tile, enameled masonite: made from purchased ","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790706,N,"Wrappers, paper (unprinted): made from purchased m","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790800,N,"Building, insulating, and packaging paperboard","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790801,N,Foil board: made from purchased material,"",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790802,N,Honeycomb core and board: made from purchased mate,"",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790803,N,"Wallboard, decorated: made from purchased material","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790900,N,"Cardboard products, except die-cut","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790901,N,"Cardboard: pasted, laminated, lined, or surface co","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26790902,N,"Fuel cell forms, cardboard: made from purchased ma","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26799900,N,"Converted paper products, nec","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26799902,N,Filter paper: made from purchased material,"",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26799903,N,"Paper products, converted, nec","",Manufacturing,1,,NEC,GOODS,MSPEC,PAPER,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26799905,N,"Pin tickets, paper: made from purchased paper","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26799906,N,"Pressed and molded pulp products, nec: purchased m","",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
26799907,N,Pressed fiber products from wood pulp: from purcha,"",Manufacturing,0,,,,,,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
27119900,N,"Newspapers, nec","",Manufacturing,0,,,,,,,,,,"",2711,27,1,N,Y,Y,0,0,0,0
27210101,N,"Comic books: publishing only, not printed on site","",Manufacturing,0,,,,,,,,,,"",2721,27,1,N,Y,Y,0,0,0,0
27210201,N,Comic books: publishing and printing,"",Manufacturing,0,,,,,,,,,,"",2721,27,1,N,Y,Y,0,0,0,0
27210204,N,Television schedules: publishing and printing,"",Manufacturing,0,,,,,,,,,,"",2721,27,1,N,Y,Y,0,0,0,0
27310101,N,"Book clubs: publishing only, not printed on site","",Manufacturing,0,,,,,,,,,,"",2731,27,1,N,Y,Y,0,0,0,0
27310102,N,"Book music: publishing only, not printed on site","",Manufacturing,0,,,,,,,,,,"",2731,27,1,N,Y,Y,0,0,0,0
26799901,N,"Book covers, paper","",Manufacturing,0,,NEC,GOODS,MSPEC,PAPER,,,,,"",2679,26,1,N,Y,Y,0,0,0,0
27110102,N,Job printing and newspaper publishing combined,"",Manufacturing,0,,MEDIA,NEWS,EOP,EOP,,,,,"",2711,27,1,N,Y,Y,0,0,0,0
27310201,N,Book clubs: publishing and printing,"",Manufacturing,0,,MEDIA,BOOK,EOP,EOP,,,,,"",2731,27,1,N,Y,Y,0,0,0,0
27520100,N,Offset and photolithographic printing,"",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27410208,N,"Maps: publishing only, not printed on site","",Manufacturing,0,,MEDIA,PUBLISH,EOP,EOP,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27320101,Y,"Book music: printing only, not published on site","",Manufacturing,0,,,,,,,,"",,"",2732,27,1,N,Y,Y,0,0,0,0
27320102,Y,"Pamphlets: printing only, not published on site","",Manufacturing,0,,,,,,,,"",,"",2732,27,1,N,Y,Y,0,0,0,0
27320200,Y,"Books, printing and binding","",Manufacturing,0,,,,,,,,"",,"",2732,27,1,N,Y,Y,0,0,0,0
27320201,Y,"Book music: printing and binding, not published on","",Manufacturing,0,,,,,,,,"",,"",2732,27,1,N,Y,Y,0,0,0,0
27320202,Y,"Pamphlets: printing and binding, not published on ","",Manufacturing,0,,,,,,,,"",,"",2732,27,1,N,Y,Y,0,0,0,0
27320203,Y,"Textbooks: printing and binding, not publishing","",Manufacturing,0,,,,,,,,"",,"",2732,27,1,N,Y,Y,0,0,0,0
27410100,N,Art copy and poster publishing,"",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410102,N,"Art copy: publishing only, not printed on site","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410104,N,"Posters: publishing only, not printed on site","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410302,N,"Directories, nec: publishing only, not printed on ","",Manufacturing,0,,MEDIA,PUBLISH,EOP,EOP,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410201,N,Atlases: publishing and printing,"",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410202,N,"Atlases: publishing only, not printed on site","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410203,N,Globe covers (maps): publishing and printing,"",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410204,N,"Globe covers (maps): publishing only, not printed ","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410207,N,Maps: publishing and printing,"",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410300,N,Telephone and other directory publishing,"",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410303,N,"Directories, telephone: publishing and printing","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410304,N,"Directories, telephone: publishing only, not print","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410400,N,Music book and sheet music publishing,"",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410402,N,"Music, book: publishing only, not printed on site","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410404,N,"Music, sheet: publishing only, not printed on site","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410502,N,Shopping news: publishing and printing,"",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410503,N,"Shopping news: publishing only, not printed on sit","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410601,N,Technical manuals: publishing and printing,"",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410603,N,Technical papers: publishing and printing,"",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410604,N,"Technical papers: publishing only, not printed on ","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27419900,N,"Miscellaneous publishing, nec","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27419904,N,"Patterns, paper: publishing and printing","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27419905,N,"Patterns, paper: publishing only, not printed on s","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27419906,N,Racing forms and programs: publishing and printing,"",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27419907,N,"Racing forms and programs: publishing only, not pr","",Manufacturing,0,,,,,,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410206,N,"Guides: publishing only, not printed on site","",Manufacturing,0,,MEDIA,PUBLISH,EOP,EOP,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410205,N,Guides: publishing and printing,"",Manufacturing,0,,MEDIA,PUBLISH,EOP,EOP,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410602,N,"Technical manuals: publishing only, not printed on","",Manufacturing,0,,MEDIA,PUBLISH,EOP,EOP,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410501,N,Business service newsletters: publishing and print,"",Manufacturing,0,,MEDIA,PUBLISH,EOP,EOP,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27410103,N,Posters: publishing and printing,"",Manufacturing,0,,MEDIA,PUBLISH,EOP,EOP,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27320000,Y,Book printing,"",Manufacturing,0,,MEDIA,BOOK,EOP,EOP,,,"",,"",2732,27,1,N,Y,Y,0,0,0,0
27410600,N,Technical manual and paper publishing,"",Manufacturing,0,,MEDIA,PUBLISH,EOP,EOP,,,,,"",2741,27,1,N,Y,Y,0,0,0,0
27520301,N,"Billheads, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520500,N,"Atlas and map printing, lithographic","",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520303,N,"Visiting cards, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520400,N,"Calendar and card printing, lithographic","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520401,N,"Calendars, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520402,N,"Cards, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520403,N,"Playing cards, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520404,N,"Post cards, picture: lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520405,N,"Souvenir cards, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520600,N,"Poster and decal printing, lithographic","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520602,N,"Posters, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520603,N,"Transfers, decalcomania or dry: lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520701,N,"Schedules, transportation: lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520702,N,"Tags, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520703,N,"Tickets, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520800,N,"Wrapper and seal printing, lithographic","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520801,N,"Seals, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520802,N,"Wrappers, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520501,N,"Atlases, lithographed","",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520901,N,"Newspapers, lithographed only","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520902,N,"Periodicals, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27529900,N,"Commercial printing, lithographic, nec","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27529905,N,"Menus, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27529906,N,Planographing,"",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27529907,N,"Trading stamps, lithographed","",Manufacturing,0,,,,,,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27540100,Y,Photogravure and rotogravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540101,Y,Photogravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540102,Y,Rotary photogravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540103,Y,Rotogravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540202,Y,Visiting cards: gravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540300,Y,"Calendar and card printing, except business, gravu","",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540301,Y,Calendars: gravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540303,Y,Playing cards: gravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540304,Y,"Post cards, picture: gravure printing","",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540305,Y,Souvenir cards: gravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27529904,N,Lithographing on metal,"",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520601,N,"Decals, lithographed","",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520204,N,"Coupons, lithographed","",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27529901,N,Color lithography,"",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27540200,Y,"Business form and card printing, gravure","",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27520202,N,"Catalogs, lithographed","",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520700,N,"Tag, ticket, and schedule printing: lithographic","",Manufacturing,0,,MEDIA,BADGE,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520201,N,"Advertising posters, lithographed","",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27540201,Y,"Forms, business: gravure printing","",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27520502,N,"Maps, lithographed","",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520200,N,"Promotional printing, lithographic","",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27520203,N,"Circulars, lithographed","",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,,,"",2752,27,1,N,Y,Y,0,0,0,0
27540302,Y,"Cards, except greeting: gravure printing","",Manufacturing,0,,MEDIA,PRINT,EOP,EOP,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540400,Y,"Wrapper and seal printing, gravure","",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540401,Y,Bread wrappers: gravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540403,Y,Wrappers: gravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540500,Y,"Publication printing, gravure","",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540501,Y,"Magazines: gravure printing, not published on site","",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540502,Y,"Newspapers: gravure printing, not published on sit","",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540503,Y,"Periodicals: gravure printing, not published on si","",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540600,Y,"Promotional printing, gravure","",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540601,Y,"Catalogs: gravure printing, not published on site","",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540602,Y,Circulars: gravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540603,Y,Coupons: gravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540700,Y,"Stationery and invitation printing, gravure","",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540701,Y,Announcements: gravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540702,Y,Envelopes: gravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540703,Y,Invitations: gravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27540704,Y,Stationery: gravure printing,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27549900,Y,"Commercial printing, gravure, nec","",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27549901,Y,Color printing: gravure,"",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
27549902,Y,"Directories, telephone: gravure printing, not publ","",Manufacturing,0,,,,,,,,"",,"",2754,27,1,N,Y,Y,0,0,0,0
